Student_ID,Age,Gender,Degree,Branch,CGPA,Internships,Projects,Coding_Skills,Communication_Skills,Aptitude_Test_Score,Soft_Skills_Rating,Certifications,Backlogs,Placement_Status
15040,18,Male,MCA,CSE,4.8,0,3,6,8,43,6,2,1,Not Placed
21492,20,Female,BCA,Civil,8.54,0,3,3,7,62,6,1,1,Not Placed
15009,18,Female,MCA,ECE,8.67,0,4,6,5,83,4,2,0,Placed
6330,19,Male,B.Tech,Civil,7.83,2,4,5,5,81,3,2,2,Not Placed
32625,24,Female,MCA,CSE,6.9,2,4,6,6,53,6,2,1,Not Placed
38288,19,Male,BCA,ECE,6.86,1,5,9,5,91,6,3,2,Not Placed
23197,21,Male,B.Sc,ME,5.58,2,4,7,6,62,5,2,2,Not Placed
32017,21,Male,B.Tech,ECE,8.4,2,4,6,5,85,7,2,0,Placed
23638,18,Female,B.Tech,IT,6.83,2,3,5,6,74,7,2,2,Not Placed
17793,18,Female,B.Tech,CSE,8.59,2,4,6,4,83,6,2,0,Not Placed
18458,24,Female,MCA,ECE,6.65,0,4,6,7,72,6,2,0,Placed
38430,20,Male,B.Tech,CSE,4.89,0,2,4,6,54,7,1,2,Not Placed
46946,19,Male,B.Sc,Civil,8.18,0,4,4,7,96,5,2,0,Not Placed
48038,23,Female,B.Sc,ECE,7.51,1,4,7,3,66,6,2,0,Not Placed
42291,20,Female,MCA,ECE,6.8,2,4,6,6,62,7,2,0,Placed
3746,19,Female,B.Sc,ME,7.05,2,4,6,4,64,4,2,2,Not Placed
33023,21,Male,B.Tech,ME,7.59,0,4,5,6,70,2,2,2,Not Placed
8281,19,Male,B.Sc,IT,7.0,0,4,6,7,60,5,2,0,Placed
30157,20,Female,B.Tech,CSE,7.02,0,4,6,3,71,6,2,1,Not Placed
8439,24,Male,BCA,IT,7.13,1,5,9,5,65,5,3,0,Placed
18351,20,Female,B.Sc,ECE,6.6,1,3,5,6,66,4,2,0,Placed
33402,22,Male,BCA,CSE,6.73,2,3,5,7,63,5,2,0,Placed
15273,18,Male,BCA,IT,7.99,3,5,9,6,79,6,3,0,Placed
49401,20,Female,MCA,IT,7.0,2,4,7,5,66,6,2,1,Placed
33987,21,Female,B.Sc,Civil,7.97,1,4,6,5,80,4,2,0,Placed
28748,22,Female,MCA,IT,5.96,0,3,4,6,69,5,1,3,Not Placed
35081,22,Female,B.Sc,ECE,6.52,0,3,3,4,63,6,1,1,Not Placed
14033,18,Female,B.Sc,ME,5.84,0,3,4,3,48,4,1,3,Not Placed
19360,20,Female,B.Tech,ME,7.52,0,4,6,5,72,5,2,0,Placed
6853,19,Male,B.Sc,CSE,6.45,1,3,5,7,51,6,1,1,Not Placed
34650,21,Male,B.Sc,CSE,5.7,1,3,4,4,65,6,1,2,Not Placed
29842,19,Female,BCA,CSE,8.87,1,5,8,7,100,3,3,0,Placed
44529,22,Male,BCA,IT,8.93,1,5,7,3,95,5,2,0,Not Placed
33983,23,Female,B.Tech,ME,6.28,2,4,6,8,67,5,2,2,Not Placed
3018,20,Female,BCA,CSE,7.07,1,5,9,7,75,5,3,0,Placed
25939,23,Female,MCA,ME,9.3,2,5,8,7,97,4,3,0,Placed
6479,22,Female,B.Tech,IT,8.76,0,4,4,5,66,7,1,0,Not Placed
4893,21,Female,B.Sc,Civil,6.04,0,3,5,6,58,6,1,1,Not Placed
40510,22,Male,B.Sc,CSE,8.16,2,5,9,8,79,7,3,0,Placed
43373,24,Female,BCA,Civil,6.78,0,3,5,7,76,6,2,0,Placed
47510,19,Female,BCA,IT,7.05,1,5,9,6,55,5,2,1,Placed
31508,24,Male,B.Tech,ME,7.01,0,3,4,5,68,5,1,0,Not Placed
18610,22,Female,MCA,ECE,7.92,3,4,7,6,82,6,2,2,Not Placed
47152,24,Female,B.Tech,Civil,7.93,0,3,4,7,100,7,2,0,Not Placed
43000,22,Male,B.Sc,ME,7.91,3,5,8,5,71,5,2,0,Placed
18372,23,Male,B.Tech,IT,8.48,1,5,8,3,81,4,3,0,Not Placed
29392,21,Male,MCA,IT,7.47,1,5,8,5,61,7,2,0,Placed
4341,22,Female,BCA,CSE,6.79,0,4,6,4,56,7,2,2,Not Placed
38673,19,Female,B.Sc,CSE,7.04,1,4,7,6,70,5,2,0,Placed
10587,23,Male,B.Tech,Civil,5.83,1,2,2,6,60,4,1,2,Not Placed
18891,19,Male,BCA,ECE,6.47,0,4,6,5,56,4,2,2,Not Placed
38592,24,Female,B.Tech,ECE,6.61,1,3,4,6,70,4,1,0,Not Placed
3852,21,Male,B.Sc,ME,8.32,0,4,6,4,81,4,2,0,Not Placed
29322,21,Female,MCA,IT,7.18,1,4,5,6,79,3,2,1,Placed
12825,20,Male,B.Tech,ME,6.32,0,2,1,6,53,6,0,2,Not Placed
30747,21,Female,B.Sc,CSE,7.44,2,5,10,3,72,6,3,0,Not Placed
3718,23,Female,MCA,ECE,7.68,0,4,6,4,70,5,2,0,Not Placed
20617,24,Male,B.Sc,Civil,7.3,1,5,8,2,66,6,2,0,Not Placed
8161,20,Male,B.Sc,IT,7.58,2,5,8,4,62,4,2,0,Not Placed
30926,19,Male,BCA,CSE,8.35,1,5,8,3,68,7,2,1,Not Placed
16815,22,Female,MCA,CSE,6.99,0,3,5,3,63,6,2,0,Not Placed
8518,23,Female,B.Tech,ME,8.46,1,5,8,3,93,5,3,0,Not Placed
22811,23,Male,BCA,ECE,5.88,0,2,3,6,62,7,1,1,Not Placed
1788,18,Female,BCA,CSE,6.72,1,4,6,3,67,6,2,0,Not Placed
49902,24,Female,B.Tech,Civil,6.83,0,3,4,7,75,6,1,0,Not Placed
1287,23,Male,BCA,ECE,6.89,1,3,4,5,61,6,1,0,Not Placed
34286,24,Female,B.Sc,IT,6.76,0,4,6,5,87,6,2,0,Placed
28977,22,Male,MCA,ECE,7.06,1,4,6,5,52,7,2,0,Not Placed
13938,24,Male,MCA,IT,7.52,1,5,8,4,77,6,2,0,Not Placed
16639,21,Male,B.Tech,IT,7.54,0,3,4,7,52,7,1,1,Not Placed
47408,22,Female,B.Tech,CSE,7.11,2,5,8,5,65,5,2,2,Not Placed
23828,19,Male,B.Tech,IT,8.09,2,5,7,5,86,5,2,0,Placed
8776,20,Male,B.Tech,CSE,8.09,2,5,7,5,90,5,2,0,Placed
1903,20,Female,MCA,IT,7.57,1,5,8,5,90,4,3,0,Placed
23248,21,Female,B.Sc,ECE,5.37,1,3,5,6,68,7,2,1,Not Placed
6190,20,Female,BCA,CSE,8.02,2,5,8,7,77,6,2,0,Placed
48501,19,Female,BCA,Civil,6.54,0,3,4,4,69,7,1,0,Not Placed
21061,23,Female,B.Sc,ME,9.19,2,4,5,6,88,7,2,0,Placed
40302,22,Male,B.Tech,ME,8.43,2,5,7,6,91,6,2,0,Placed
38212,20,Male,BCA,ECE,7.07,0,4,5,7,69,5,2,0,Placed
27451,23,Male,BCA,IT,6.4,2,4,6,7,54,6,2,3,Not Placed
17202,19,Male,MCA,ME,6.84,0,3,4,5,55,6,1,0,Not Placed
24278,22,Male,B.Tech,Civil,7.31,0,4,5,3,81,6,2,0,Not Placed
24291,20,Female,B.Tech,ME,6.05,0,4,6,5,41,6,2,1,Not Placed
45853,19,Female,B.Sc,ME,7.21,0,3,3,4,67,5,1,2,Not Placed
29476,20,Female,B.Tech,ME,7.7,2,5,9,8,70,7,3,0,Placed
7359,22,Female,B.Tech,Civil,7.6,1,3,3,5,75,5,1,0,Not Placed
35279,21,Female,B.Tech,CSE,7.27,1,4,7,7,72,4,2,0,Placed
12360,23,Male,B.Sc,Civil,6.86,1,2,2,6,67,8,1,2,Not Placed
33966,19,Female,B.Tech,CSE,6.42,0,4,7,5,66,6,2,1,Not Placed
721,22,Female,B.Sc,ECE,5.64,0,3,4,9,63,4,1,3,Not Placed
873,23,Female,B.Tech,Civil,7.23,0,4,5,5,88,5,2,1,Placed
37605,21,Female,BCA,Civil,6.43,0,3,5,6,75,6,2,2,Not Placed
38429,21,Female,BCA,IT,8.06,2,5,7,4,83,6,2,0,Not Placed
22101,19,Male,BCA,ME,5.99,0,2,3,6,56,6,1,3,Not Placed
37940,23,Female,BCA,IT,6.4,0,4,8,6,76,8,2,1,Not Placed
26305,24,Male,B.Sc,IT,7.28,0,4,5,7,72,6,2,1,Placed
44252,19,Female,B.Tech,ME,7.0,0,4,6,3,77,6,2,0,Not Placed
35027,18,Male,BCA,ME,8.02,2,4,6,5,86,6,2,0,Placed
20534,20,Female,MCA,Civil,7.29,1,4,6,5,63,5,2,1,Placed
20228,22,Male,BCA,CSE,6.69,2,3,5,7,81,5,2,1,Placed
30600,24,Male,BCA,Civil,6.96,0,3,4,6,53,7,1,2,Not Placed
30735,22,Female,BCA,ECE,6.38,0,3,5,5,69,6,2,1,Not Placed
37424,24,Male,MCA,ME,4.5,0,2,3,7,71,7,1,1,Not Placed
4788,24,Female,B.Sc,IT,5.96,0,3,4,6,77,5,1,2,Not Placed
36511,24,Female,MCA,CSE,7.82,0,4,6,6,80,4,2,0,Placed
19664,19,Male,B.Tech,ECE,8.21,0,4,6,5,81,7,2,0,Placed
21507,20,Female,B.Tech,IT,6.73,1,3,4,6,74,7,1,1,Not Placed
2975,21,Male,MCA,CSE,8.13,3,5,8,7,73,2,2,0,Placed
155,21,Male,MCA,Civil,6.33,1,3,5,4,40,7,1,3,Not Placed
40572,23,Male,MCA,CSE,6.5,0,4,7,4,80,7,2,0,Not Placed
18497,19,Male,BCA,IT,7.89,1,5,10,4,72,6,3,2,Not Placed
18967,24,Female,BCA,CSE,6.56,0,4,6,6,63,5,2,0,Placed
31745,20,Female,BCA,CSE,7.45,2,5,8,6,65,4,2,1,Placed
9407,18,Male,MCA,ME,6.49,0,3,5,7,65,6,2,3,Not Placed
24509,22,Female,B.Tech,ECE,7.24,1,3,4,5,69,6,1,0,Not Placed
21856,18,Male,B.Sc,ECE,7.76,2,4,6,5,83,3,2,0,Placed
43849,21,Female,BCA,ME,6.82,0,4,7,4,61,5,2,1,Not Placed
42683,21,Male,MCA,Civil,7.56,0,4,5,5,83,6,2,1,Placed
47066,19,Male,B.Tech,Civil,6.41,1,3,5,4,70,4,2,2,Not Placed
49197,21,Female,B.Sc,CSE,5.42,1,3,5,5,63,6,2,3,Not Placed
15648,21,Female,BCA,IT,7.03,1,4,6,6,79,7,2,1,Placed
28201,22,Female,B.Tech,ECE,6.37,1,3,5,6,53,7,1,1,Not Placed
49418,19,Female,B.Sc,Civil,6.03,1,4,6,2,52,5,2,3,Not Placed
17328,18,Female,B.Sc,ME,7.3,1,4,5,2,71,8,2,0,Not Placed
31433,22,Female,B.Sc,CSE,5.24,1,4,7,4,35,7,2,3,Not Placed
10299,18,Female,MCA,Civil,6.29,0,3,5,6,52,8,1,2,Not Placed
24637,20,Female,B.Tech,CSE,8.25,2,6,10,7,69,6,3,0,Placed
44219,22,Female,BCA,ECE,7.48,2,4,6,4,50,5,2,0,Not Placed
20219,21,Female,BCA,IT,7.32,2,4,7,6,73,7,2,1,Placed
3870,19,Male,BCA,ECE,6.69,0,3,4,4,62,5,1,0,Not Placed
37962,21,Female,BCA,Civil,5.38,1,2,2,5,36,5,0,1,Not Placed
29841,18,Male,B.Tech,ECE,8.22,2,4,6,5,90,5,2,0,Placed
11771,21,Male,B.Sc,CSE,7.82,1,4,7,6,85,4,2,0,Placed
15963,18,Male,B.Sc,CSE,6.54,1,4,7,2,64,5,2,0,Not Placed
41950,18,Male,B.Tech,ECE,7.03,2,5,8,5,79,6,2,0,Placed
7567,20,Male,B.Tech,IT,6.76,0,4,6,6,72,7,2,0,Placed
37160,21,Male,B.Sc,ME,7.88,0,4,5,8,97,7,2,2,Not Placed
13583,22,Male,B.Tech,IT,8.75,1,5,9,5,89,6,3,0,Placed
34803,19,Female,BCA,CSE,5.81,0,4,7,3,57,9,2,1,Not Placed
12029,24,Male,B.Tech,ECE,8.41,1,4,6,6,97,8,2,0,Placed
12582,20,Female,B.Tech,ECE,8.17,2,5,7,4,82,5,2,1,Not Placed
16354,24,Female,MCA,IT,8.01,2,5,8,5,69,4,2,0,Placed
13447,18,Female,MCA,ME,7.52,2,5,8,6,82,5,3,0,Placed
3596,24,Female,B.Tech,ECE,5.43,0,3,4,7,51,6,1,1,Not Placed
42103,24,Female,BCA,ECE,6.5,2,4,6,4,65,5,2,1,Not Placed
32475,18,Female,B.Tech,Civil,8.69,3,5,7,5,88,5,2,0,Placed
38603,20,Female,MCA,ME,7.37,1,3,3,4,61,7,1,0,Not Placed
45952,24,Male,BCA,ME,6.11,0,3,4,8,73,5,1,1,Not Placed
30250,18,Female,MCA,ME,8.73,3,5,8,6,86,5,3,0,Placed
22921,24,Female,BCA,Civil,7.88,1,4,7,8,66,2,2,0,Placed
36697,18,Male,B.Sc,CSE,6.46,0,4,6,6,64,6,2,1,Not Placed
41607,20,Female,B.Tech,ECE,7.19,2,4,5,4,64,6,2,0,Not Placed
38480,19,Female,MCA,CSE,6.11,1,3,4,7,73,7,1,3,Not Placed
30077,20,Male,B.Tech,CSE,6.99,2,4,7,4,69,6,2,1,Not Placed
20927,18,Female,B.Tech,ME,6.99,0,4,8,8,48,6,2,0,Not Placed
14015,18,Female,BCA,Civil,6.85,0,3,3,6,47,3,1,0,Not Placed
32114,22,Female,B.Tech,IT,8.43,2,5,9,5,97,6,3,0,Placed
10552,18,Female,B.Tech,IT,7.58,2,4,6,2,60,7,2,0,Not Placed
19982,19,Male,BCA,CSE,6.55,0,4,6,5,74,7,2,0,Placed
29962,22,Female,BCA,ECE,6.51,1,4,8,8,72,6,2,1,Placed
49641,21,Female,MCA,CSE,8.19,2,5,9,2,92,4,3,0,Not Placed
38853,21,Male,B.Tech,ME,6.4,1,2,2,5,54,5,1,2,Not Placed
38548,18,Female,B.Sc,Civil,7.01,0,4,5,6,82,4,2,0,Placed
519,24,Male,BCA,ME,6.8,0,3,4,4,60,5,1,0,Not Placed
43763,21,Female,MCA,Civil,6.88,0,4,6,9,75,4,2,0,Placed
18079,19,Male,B.Tech,Civil,7.15,0,4,6,6,70,5,2,2,Not Placed
9159,19,Male,B.Sc,CSE,7.85,1,5,9,3,72,6,3,1,Not Placed
28077,23,Female,B.Sc,IT,7.36,2,4,7,6,71,6,2,0,Placed
39900,20,Female,B.Sc,ECE,8.1,2,4,5,4,74,4,2,0,Not Placed
35094,21,Male,BCA,ECE,9.8,2,5,7,6,100,4,3,0,Placed
1489,23,Male,MCA,ME,6.79,0,3,3,6,69,5,1,2,Not Placed
48729,24,Male,BCA,ECE,5.04,0,2,2,3,55,6,1,1,Not Placed
3364,20,Female,B.Sc,IT,6.28,0,3,3,6,69,4,1,1,Not Placed
11080,18,Male,B.Tech,ME,7.88,0,4,6,3,72,6,2,0,Not Placed
4682,19,Female,B.Sc,CSE,7.18,0,4,5,6,71,5,2,2,Not Placed
8278,19,Male,B.Sc,Civil,6.48,2,3,5,7,51,6,1,3,Not Placed
49894,22,Female,B.Tech,IT,5.97,0,4,8,6,51,4,2,1,Not Placed
43721,20,Male,B.Sc,IT,5.95,0,3,4,8,68,7,1,3,Not Placed
48885,24,Male,B.Tech,IT,6.59,1,3,5,6,67,5,2,0,Placed
35826,18,Male,MCA,ME,9.06,2,5,7,3,84,4,2,0,Not Placed
31056,21,Female,MCA,ECE,6.3,1,4,6,5,61,5,2,1,Not Placed
27089,18,Male,B.Tech,CSE,7.47,1,4,7,3,92,6,2,1,Not Placed
41894,19,Female,BCA,Civil,6.1,2,4,6,4,55,5,2,2,Not Placed
39859,23,Female,MCA,CSE,5.62,2,3,6,4,54,5,2,3,Not Placed
6439,20,Male,B.Sc,IT,7.42,0,4,6,8,64,6,2,0,Placed
34271,20,Female,B.Tech,CSE,6.96,1,4,8,5,64,6,2,0,Placed
17448,22,Female,B.Tech,ME,7.19,1,4,7,7,77,5,2,2,Not Placed
15085,20,Female,BCA,IT,7.42,0,4,6,5,72,5,2,0,Placed
20532,20,Male,MCA,ECE,8.37,0,4,5,6,89,5,2,0,Placed
36735,23,Male,BCA,ME,6.84,2,3,5,4,59,6,1,0,Not Placed
41728,20,Male,B.Sc,ECE,6.87,0,4,6,7,73,4,2,0,Placed
12813,18,Female,B.Sc,ME,7.48,2,4,7,4,63,6,2,0,Not Placed
10443,19,Male,BCA,Civil,4.78,0,2,3,6,45,5,1,2,Not Placed
19553,24,Male,MCA,Civil,8.55,3,5,9,8,98,6,3,0,Placed
23219,19,Female,B.Tech,CSE,4.77,0,2,4,5,52,7,1,3,Not Placed
39739,20,Female,BCA,CSE,6.39,1,5,9,9,51,5,2,1,Not Placed
33703,21,Female,MCA,ME,7.88,2,5,9,8,76,3,3,0,Placed
36355,18,Male,B.Sc,ECE,5.7,1,3,6,4,61,7,2,3,Not Placed
19227,20,Male,MCA,Civil,6.98,0,2,2,3,79,4,1,0,Not Placed
32401,20,Male,BCA,ME,6.95,1,3,4,4,65,6,1,0,Not Placed
21607,21,Male,BCA,Civil,6.96,0,4,6,4,68,5,2,0,Not Placed
21565,20,Female,BCA,CSE,6.89,0,4,8,5,82,5,3,0,Placed
851,20,Female,MCA,Civil,6.04,0,2,1,5,69,7,1,3,Not Placed
18358,24,Male,MCA,CSE,5.79,0,3,5,6,59,7,1,2,Not Placed
10801,24,Female,MCA,CSE,5.2,0,3,6,6,61,8,2,1,Not Placed
25440,20,Female,B.Tech,IT,6.48,0,4,6,7,76,4,2,2,Not Placed
39414,23,Female,MCA,ECE,7.84,2,4,6,5,69,5,2,0,Placed
981,20,Male,MCA,ECE,6.52,0,4,6,3,69,5,2,1,Not Placed
35272,18,Male,B.Tech,CSE,7.36,0,4,6,5,66,5,2,1,Placed
29588,20,Male,B.Sc,ECE,5.71,0,3,5,7,56,7,1,1,Not Placed
32965,22,Female,B.Sc,ECE,5.72,1,3,6,5,54,6,2,2,Not Placed
41344,19,Female,B.Sc,CSE,7.06,1,5,8,5,68,4,2,0,Placed
24219,24,Female,B.Sc,Civil,7.68,0,4,5,7,64,5,2,0,Placed
4328,18,Male,BCA,CSE,6.51,0,3,4,7,60,4,1,2,Not Placed
8399,22,Female,B.Sc,ECE,7.76,0,4,6,6,71,6,2,0,Placed
9700,21,Female,BCA,ME,6.02,1,3,4,9,63,8,1,1,Not Placed
14551,21,Female,BCA,ECE,6.9,1,3,5,5,74,6,2,0,Placed
25276,21,Female,B.Tech,ME,6.37,0,2,1,10,56,4,0,1,Not Placed
18934,23,Male,BCA,CSE,6.54,2,3,5,4,57,7,1,1,Not Placed
30034,18,Male,MCA,ME,7.18,2,4,7,7,58,5,2,0,Placed
463,19,Female,B.Tech,ECE,7.68,1,5,8,7,76,6,2,0,Placed
14531,24,Male,B.Tech,ME,6.43,1,3,4,4,65,4,1,2,Not Placed
12964,20,Male,B.Tech,Civil,6.97,1,3,3,3,78,4,1,0,Not Placed
45167,18,Male,BCA,ME,8.55,2,6,10,5,98,7,3,0,Placed
4581,18,Male,MCA,ME,7.16,0,4,5,7,57,5,1,2,Not Placed
23293,24,Female,B.Tech,IT,8.61,1,5,8,7,88,6,3,0,Placed
30155,18,Female,BCA,ECE,7.85,0,3,4,5,82,7,2,0,Not Placed
19706,21,Male,MCA,ME,7.26,1,4,5,7,68,7,2,0,Placed
6828,23,Male,B.Sc,IT,6.06,0,4,8,4,45,6,2,3,Not Placed
37135,23,Male,B.Tech,CSE,6.61,0,4,6,7,51,8,2,0,Not Placed
41163,20,Female,MCA,IT,6.72,1,4,6,5,61,6,2,0,Placed
39107,23,Male,B.Tech,CSE,9.51,3,6,10,7,89,5,3,0,Placed
6613,21,Female,BCA,ME,8.38,2,4,6,7,89,5,2,0,Placed
20768,24,Female,B.Sc,Civil,5.75,0,2,2,4,40,5,1,3,Not Placed
38460,20,Male,B.Sc,CSE,6.8,0,3,5,5,61,7,2,0,Placed
36261,20,Female,BCA,ECE,5.6,0,3,4,8,62,6,1,1,Not Placed
45138,21,Male,BCA,ME,9.02,1,5,8,4,100,7,3,0,Not Placed
27326,22,Male,B.Tech,Civil,7.46,2,4,7,9,55,6,2,0,Placed
15861,19,Female,MCA,Civil,6.34,0,2,2,7,63,6,1,3,Not Placed
24108,19,Male,BCA,IT,7.39,2,4,7,8,67,3,2,1,Placed
31060,23,Female,B.Sc,CSE,7.55,2,5,9,5,85,5,3,0,Placed
48329,24,Female,MCA,CSE,6.26,0,4,8,8,57,6,2,1,Not Placed
30144,22,Male,B.Tech,ECE,7.71,1,5,8,5,76,7,2,0,Placed
24589,22,Male,MCA,Civil,4.93,0,2,4,8,37,5,1,1,Not Placed
23504,21,Female,B.Sc,CSE,6.7,0,4,7,8,66,4,2,2,Not Placed
45419,20,Female,B.Tech,IT,5.15,2,3,6,4,61,5,2,2,Not Placed
26116,21,Male,MCA,Civil,6.23,1,3,4,7,64,6,1,2,Not Placed
19640,21,Female,MCA,ECE,8.03,0,4,4,5,86,2,2,0,Not Placed
47540,18,Female,BCA,ME,7.01,0,4,5,6,53,6,1,0,Not Placed
26046,18,Female,BCA,IT,8.79,1,5,8,6,83,5,3,0,Placed
16791,23,Male,BCA,IT,6.57,1,4,6,4,64,5,2,0,Not Placed
44506,24,Female,B.Sc,Civil,5.79,0,3,5,6,52,4,1,1,Not Placed
31119,23,Male,B.Sc,Civil,7.16,1,3,4,8,86,4,2,0,Not Placed
10831,20,Female,BCA,Civil,6.48,1,3,5,8,78,6,2,2,Not Placed
5072,18,Female,B.Sc,IT,6.0,1,3,5,7,47,6,1,2,Not Placed
10969,23,Female,B.Tech,ME,8.71,1,5,8,5,73,5,2,0,Placed
28036,18,Male,BCA,ECE,7.58,0,3,4,6,67,6,1,1,Not Placed
759,24,Female,MCA,ME,8.04,1,5,7,6,68,4,2,0,Placed
30789,24,Male,MCA,CSE,9.31,3,6,10,8,90,6,3,0,Placed
891,21,Female,MCA,ME,5.74,1,4,7,8,43,4,2,1,Not Placed
42656,24,Female,B.Tech,Civil,5.39,0,2,2,7,46,5,1,1,Not Placed
15627,18,Male,B.Tech,IT,5.58,0,3,4,5,69,6,1,3,Not Placed
27747,24,Female,B.Sc,IT,7.9,2,5,10,4,90,5,3,1,Not Placed
16605,18,Male,B.Tech,ME,7.17,1,4,5,9,79,5,2,1,Placed
41194,19,Female,B.Sc,IT,6.58,0,4,6,6,37,8,1,0,Not Placed
6573,22,Female,B.Sc,IT,6.71,1,3,5,7,64,4,2,0,Placed
36308,19,Male,B.Tech,IT,6.25,2,4,6,7,59,7,2,2,Not Placed
19510,22,Male,B.Tech,IT,7.33,0,4,5,7,89,5,2,0,Placed
1564,20,Male,MCA,IT,6.38,0,4,7,9,63,5,2,2,Not Placed
16268,19,Female,B.Sc,ME,9.01,1,5,7,7,75,6,2,0,Placed
14934,21,Female,B.Sc,CSE,6.38,1,3,5,5,57,6,1,3,Not Placed
13161,23,Female,BCA,CSE,6.17,0,5,9,6,58,6,2,3,Not Placed
20256,23,Female,B.Tech,Civil,6.13,2,4,6,7,70,5,2,3,Not Placed
18165,19,Male,B.Sc,Civil,7.4,0,3,3,5,63,6,1,0,Not Placed
49324,19,Male,B.Tech,ECE,6.61,0,3,4,7,69,5,1,1,Not Placed
27071,21,Male,BCA,CSE,7.49,1,4,7,8,72,7,2,0,Placed
47742,18,Female,B.Tech,ECE,7.94,0,4,6,5,83,3,2,0,Placed
6580,22,Female,BCA,CSE,6.03,2,4,7,8,81,4,2,1,Not Placed
24911,24,Male,BCA,CSE,7.71,1,5,9,5,74,6,3,0,Placed
22581,24,Female,B.Sc,ECE,5.4,0,3,6,8,57,7,2,2,Not Placed
45365,19,Male,BCA,Civil,5.38,0,2,2,4,53,7,1,1,Not Placed
30247,24,Female,B.Tech,CSE,6.25,0,4,6,3,53,5,2,1,Not Placed
30298,24,Female,MCA,IT,7.66,2,4,7,5,72,4,2,0,Placed
13925,20,Male,BCA,Civil,6.56,1,2,1,6,68,4,1,1,Not Placed
37896,18,Male,B.Tech,CSE,7.24,1,5,9,8,78,5,3,0,Placed
8555,22,Female,B.Sc,ECE,7.52,2,5,8,9,73,4,2,0,Placed
39719,22,Male,B.Tech,ECE,7.63,1,4,5,4,72,7,2,0,Not Placed
37353,23,Male,B.Tech,ME,6.3,0,3,4,4,56,5,1,3,Not Placed
37777,24,Male,MCA,Civil,6.23,1,3,3,5,53,5,1,3,Not Placed
26170,24,Male,MCA,Civil,7.36,1,4,6,5,68,7,2,1,Placed
11627,23,Female,BCA,CSE,7.96,1,5,9,6,61,5,3,0,Placed
3913,21,Female,MCA,ME,6.82,0,2,1,4,66,6,1,2,Not Placed
1723,18,Female,B.Tech,Civil,4.96,0,1,1,4,56,4,0,2,Not Placed
21107,22,Male,MCA,ME,6.76,0,4,7,5,85,6,2,0,Placed
5846,20,Female,B.Tech,CSE,5.15,1,3,5,3,35,2,1,2,Not Placed
2532,23,Male,B.Tech,CSE,6.82,1,5,9,3,67,6,3,0,Not Placed
34393,22,Male,B.Tech,ME,6.51,0,3,3,4,67,7,1,0,Not Placed
13420,18,Male,B.Tech,ME,5.65,0,3,4,4,53,4,1,3,Not Placed
32163,24,Male,B.Sc,ECE,6.13,0,3,5,5,61,4,2,1,Not Placed
10384,19,Female,BCA,CSE,7.31,0,4,6,8,58,5,2,1,Placed
25643,21,Female,B.Sc,ECE,6.27,1,4,6,7,73,7,2,2,Not Placed
49766,21,Female,B.Tech,Civil,6.87,2,4,6,6,64,5,2,0,Placed
6863,19,Male,MCA,CSE,7.58,0,3,4,6,61,4,1,2,Not Placed
13569,18,Female,B.Tech,ECE,8.01,2,5,9,5,69,6,3,0,Placed
15942,23,Female,B.Tech,IT,7.53,0,4,5,6,64,4,2,1,Placed
41641,18,Male,B.Sc,IT,7.94,0,4,5,5,88,4,2,0,Placed
48505,19,Female,BCA,CSE,6.13,2,4,8,6,58,5,2,1,Not Placed
33148,21,Male,B.Sc,ME,7.59,1,4,5,6,67,5,2,2,Not Placed
42067,21,Female,B.Tech,ME,4.89,0,2,3,5,49,6,1,1,Not Placed
32873,19,Female,B.Sc,ECE,6.28,2,3,5,5,77,4,2,2,Not Placed
4803,24,Female,B.Tech,ME,6.6,0,3,3,9,58,7,1,2,Not Placed
2126,24,Male,BCA,Civil,6.99,0,4,6,8,64,4,2,0,Placed
3613,23,Female,BCA,Civil,7.17,1,3,4,4,67,5,1,0,Not Placed
20574,21,Female,B.Tech,Civil,6.81,0,3,3,4,63,6,1,1,Not Placed
47171,23,Male,MCA,Civil,6.33,0,3,4,8,70,4,1,2,Not Placed
42504,21,Male,B.Tech,ECE,6.33,0,3,5,3,57,7,1,2,Not Placed
35077,24,Male,B.Sc,CSE,6.54,1,5,9,5,73,5,3,0,Placed
17839,21,Female,BCA,Civil,8.91,1,5,7,6,86,4,2,0,Placed
2583,20,Female,B.Tech,ECE,5.77,0,3,4,6,76,6,1,2,Not Placed
42747,21,Female,BCA,IT,5.4,0,3,5,4,62,5,2,3,Not Placed
35296,24,Male,B.Tech,IT,8.24,1,4,6,4,76,6,2,0,Not Placed
26061,18,Male,B.Sc,Civil,6.47,0,3,3,7,53,5,1,2,Not Placed
47067,24,Male,BCA,CSE,6.13,0,4,6,8,62,5,2,3,Not Placed
21404,18,Male,B.Tech,CSE,7.33,2,4,6,4,63,4,2,1,Not Placed
6930,19,Female,B.Tech,ME,7.58,2,4,5,5,76,7,2,1,Placed
10714,18,Female,MCA,IT,8.77,1,5,8,8,95,3,3,0,Placed
37082,21,Female,BCA,CSE,7.28,1,5,8,6,68,7,2,1,Placed
41689,18,Female,B.Sc,ECE,5.46,0,3,5,8,46,6,1,3,Not Placed
11948,20,Male,BCA,ECE,7.01,1,4,6,7,70,4,2,0,Placed
45820,21,Female,BCA,ECE,7.84,1,4,5,6,77,7,2,0,Placed
